Date,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Max Sharpe % Change By Weights,1 YR,5 YR,30 YR,Signal,
2023-08-18 04:00:00+00:00,175.33,-0.000237359,80.44,8.69E-05,72.79,0.000105077,60.95,-0.000108918,215.49,0.002195783,174.49,0.000766251,95.62,7.17E-05,90.84,0.000104425,0,1.600437488,1.633653734,5.35,4.38,4.38,0,1000
2023-08-17 04:00:00+00:00,175.3,-0.000171106,80.19,-0.003107907,71.98,-0.011127902,60.61,-0.005578343,219.22,0.017309388,174,-0.002808184,95.41,-0.002196193,90.8,-0.000440335,0.001484498,1.600437488,1.633653734,5.36,4.42,4.41,1,1001.484498
2023-08-16 04:00:00+00:00,175.57,0.001540217,80.84,0.008105749,71.37,-0.008474576,60.48,-0.002144861,225.6,0.029103184,176.57,0.014770115,95.51,0.001048108,91.23,0.004735683,0.009145599,1.600437488,1.633653734,5.37,4.42,4.38,1,1009.145599
2023-08-15 04:00:00+00:00,176.59,0.005809649,81.85,0.012493815,72.62,0.017514362,60.47,-0.000165344,232.96,0.032624113,177.45,0.004983859,95.74,0.002408125,91.47,0.002630714,0.011146535,1.600437488,1.633653734,5.36,4.36,4.32,1,1011.146535
2023-08-14 04:00:00+00:00,177.06,0.002661532,82.78,0.011362248,73.81,0.01638667,60.88,0.006780222,239.76,0.02918956,179.46,0.011327134,96,0.002715688,91.76,0.003170438,0.012008056,1.600437488,1.633653734,5.37,4.36,4.29,1,1012.008056
2023-08-11 04:00:00+00:00,177.6,0.003049814,83.33,0.006644117,74.25,0.005961252,61.17,0.004763469,242.65,0.01205372,177.79,-0.009305695,96.07,0.000729167,91.75,-0.00010898,0.00295911,1.600437488,1.633653734,5.36,4.31,4.27,1,1002.95911
2023-08-10 04:00:00+00:00,177.6,0,83.2,-0.001560062,74.2,-0.000673401,60.92,-0.004086971,245.34,0.011085926,177.97,0.00101243,96.37,0.003122723,91.88,0.001416894,0.002219121,1.600437488,1.633653734,5.33,4.21,4.24,1,1002.219121
2023-08-09 04:00:00+00:00,177.79,0.00106982,83.52,0.003846154,75.1,0.01212938,61.06,0.002298096,242.19,-0.012839325,178.19,0.001236163,97,0.006537304,91.93,0.000544188,-0.000703359,1.600437488,1.633653734,5.35,4.12,4.18,0,
2023-08-08 04:00:00+00:00,178.64,0.004780921,83.53,0.000119732,74.06,-0.013848202,60.92,-0.002292827,249.7,0.031008712,179.8,0.009035299,96.93,-0.000721649,91.92,-0.000108778,0.008718386,1.600437488,1.633653734,5.35,4.1,4.2,1,
2023-08-07 04:00:00+00:00,179.78,0.006381549,84.07,0.006464743,73.82,-0.003240616,61.19,0.004432042,251.45,0.00700841,178.85,-0.005283648,96.7,-0.002372846,91.76,-0.001740644,0.002549702,1.600437488,1.633653734,5.3,4.16,4.27,1,
2023-08-04 04:00:00+00:00,180.19,0.002280565,83.03,-0.012370644,73.79,-0.000406394,60.71,-0.007844419,253.85,0.009544641,181.99,0.017556612,96.68,-0.000206825,91.57,-0.002070619,0.004726556,1.600437488,1.633653734,5.33,4.15,4.21,1,
2023-08-03 04:00:00+00:00,179.54,-0.003607303,83.71,0.008189811,73.14,-0.008808782,61.64,0.015318728,259.32,0.021548158,191.17,0.050442332,95.89,-0.008171287,91.04,-0.005787922,0.015441083,1.600437488,1.633653734,5.37,4.3,4.32,1,
2023-08-02 04:00:00+00:00,179.6,0.000334187,84.63,0.010990324,71.48,-0.022696199,61.96,0.005191434,254.11,-0.020091007,192.58,0.007375634,96.54,0.0067786,91.35,0.003405097,-0.002895202,1.600437488,1.633653734,5.36,4.24,4.17,0,
2023-08-01 04:00:00+00:00,180.46,0.004788419,85.12,0.005789909,72.96,0.020705092,61.77,-0.003066495,261.07,0.027389713,195.605,0.015707758,96.77,0.002382432,91.71,0.003940887,0.011472462,1.600437488,1.633653734,5.38,4.24,4.11,1,
2023-07-31 04:00:00+00:00,182.35,0.010473235,85.26,0.001644737,73.17,0.002878289,61.93,0.002590254,267.43,0.024361282,196.45,0.00431993,97.68,0.009403741,92.75,0.011340094,0.010449074,1.600437488,1.633653734,5.37,4.18,4.02,1,
2023-07-28 04:00:00+00:00,181.86,-0.00268714,84.71,-0.006450856,72.09,-0.014760148,62.48,0.008880995,266.44,-0.003701903,195.83,-0.003156019,97.56,-0.001228501,92.46,-0.003126685,-0.001600911,1.600437488,1.633653734,5.37,4.18,4.03,0,
2023-07-27 04:00:00+00:00,180.42,-0.007918179,84.78,0.000826349,71.43,-0.009155223,62.44,-0.000640205,255.71,-0.040271731,193.22,-0.013327886,97.18,-0.003895039,91.93,-0.005732209,-0.01476893,1.600437488,1.633653734,5.4,4.24,4.06,0,
2023-07-26 04:00:00+00:00,183.3,0.015962754,86.66,0.022175041,70.66,-0.010779784,63.05,0.009769379,264.35,0.033788276,194.5,0.006624573,98.02,0.008643754,92.65,0.007832046,0.014852792,1.600437488,1.633653734,5.37,4.09,3.94,1,
2023-07-25 04:00:00+00:00,182.41,-0.004855428,86.27,-0.004500346,71.16,0.007076139,62.25,-0.012688343,265.28,0.003518063,193.62,-0.004524422,97.7,-0.00326464,92.23,-0.004533189,-0.003401753,1.600437488,1.633653734,5.38,4.15,3.95,0,
2023-07-24 04:00:00+00:00,181.4,-0.005536977,86.89,0.007186739,70.69,-0.006604834,62.46,0.003373494,269.06,0.014249095,192.75,-0.004493337,97.81,0.001125896,92.29,0.000650548,0.001290482,1.600437488,1.633653734,5.38,4.13,3.92,1,
2023-07-21 04:00:00+00:00,182.18,0.00429989,86.18,-0.008171251,68.99,-0.024048663,62.44,-0.000320205,260.02,-0.033598454,191.94,-0.004202335,97.99,0.001840303,92.46,0.00184202,-0.008801597,1.600437488,1.633653734,5.35,4.09,3.91,0,
2023-07-20 04:00:00+00:00,182.74,0.003073883,85.78,-0.004641448,68.05,-0.013625163,62.39,-0.000800769,262.9,0.011076071,193.13,0.006199854,97.92,-0.000714359,92.26,-0.002163098,0.003454807,1.600437488,1.633653734,5.35,4.08,3.91,1,
2023-07-19 04:00:00+00:00,183.67,0.005089198,86.06,0.003264164,67.69,-0.005290228,61.64,-0.012021157,291.26,0.107873716,195.1,0.010200383,98.43,0.005208333,92.63,0.004010405,0.025841423,1.600437488,1.633653734,5.32,3.98,3.84,1,
2023-07-18 04:00:00+00:00,183.64,-0.000163336,85.1,-0.011155008,67.96,0.003988772,60.57,-0.017358858,293.34,0.007141386,193.73,-0.00702204,98.13,-0.003047851,92.55,-0.000863651,-0.002912182,1.600437488,1.633653734,5.32,4,3.91,0,
2023-07-17 04:00:00+00:00,181.56,-0.011326508,85.57,0.005522914,66.58,-0.020306062,60.81,0.003962358,290.38,-0.01009068,193.99,0.001342074,98.05,-0.000815245,92.32,-0.002485143,-0.005449116,1.600437488,1.633653734,5.33,4.02,3.94,0,
2023-07-14 04:00:00+00:00,181.43,-0.000716017,86.13,0.00654435,67.47,0.013367378,60.9,0.00148002,281.4,-0.030924995,190.69,-0.017011186,97.94,-0.001121877,92.14,-0.00194974,-0.009563868,1.600437488,1.633653734,5.34,4.04,3.93,0,
2023-07-13 04:00:00+00:00,182.01,0.003196825,86.3,0.001973761,69.09,0.024010671,60.35,-0.009031199,277.9,-0.012437811,190.54,-0.000786617,98.41,0.004798856,92.79,0.007054482,-0.001894477,1.600437488,1.633653734,5.27,3.93,3.9,0,
2023-07-12 04:00:00+00:00,181.88,-0.000714246,85.75,-0.006373117,67.87,-0.017658127,59.84,-0.008450704,271.99,-0.021266643,189.77,-0.004041146,97.8,-0.006198557,92.23,-0.006035133,-0.00893459,1.600437488,1.633653734,5.35,4.07,3.96,0,
2023-07-11 04:00:00+00:00,179.45,-0.013360457,85.29,-0.005364431,67.03,-0.012376602,59.52,-0.005347594,269.79,-0.008088533,188.08,-0.008905517,97.01,-0.00807771,91.48,-0.008131844,-0.009332176,1.600437488,1.633653734,5.44,4.24,4.03,0,
2023-07-10 04:00:00+00:00,178.78,-0.003733631,84.09,-0.014069645,65.54,-0.022228853,59.31,-0.003528226,269.61,-0.000667186,188.61,0.00281795,96.8,-0.002164725,91.01,-0.005137735,-0.002747106,1.600437488,1.633653734,5.38,4.25,4.05,0,
2023-07-07 04:00:00+00:00,178.64,-0.000783085,83.73,-0.004281127,65.85,0.004729936,59.76,0.007587253,274.43,0.017877675,190.68,0.010975028,96.53,-0.002789256,90.59,-0.004614877,0.007406452,1.600437488,1.633653734,5.41,4.35,4.05,1,
2023-07-06 04:00:00+00:00,177.31,-0.007445141,83.92,0.002269199,64.44,-0.021412301,60.56,0.013386881,276.54,0.007688664,191.81,0.005926159,96.51,-0.000207189,90.52,-0.000772712,0.002103527,1.600437488,1.633653734,5.44,4.37,4.01,1,
2023-07-05 04:00:00+00:00,177.84,0.002989115,84.57,0.007745472,64.63,0.002948479,61.03,0.007760898,282.48,0.021479714,191.33,-0.002502476,97.14,0.006527821,91.17,0.007180734,0.007274767,1.600437488,1.633653734,5.4,4.25,3.95,1,
2023-07-03 04:00:00+00:00,178.47,0.00354251,84.38,-0.00224666,63.39,-0.019186136,60.58,-0.007373423,279.82,-0.009416596,192.46,0.005906026,97.58,0.004529545,91.48,0.003400241,-0.002192556,1.600437488,1.633653734,5.43,4.19,3.87,0,
2023-06-30 04:00:00+00:00,178.27,-0.001120637,83.56,-0.009717943,63.55,0.002524057,60.22,-0.005942555,261.77,-0.064505754,193.88,0.007378157,97.95,0.003791761,92.03,0.006012243,-0.014108945,1.600437488,1.633653734,5.4,4.13,3.85,0,
2023-06-29 04:00:00+00:00,177.09,-0.006619173,83.1,-0.005505026,62.96,-0.009284028,60.02,-0.003321156,257.5,-0.01631203,189.59,-0.022127089,97.72,-0.002348137,91.63,-0.004346409,-0.011097038,1.600437488,1.633653734,5.41,4.14,3.92,0,
2023-06-28 04:00:00+00:00,177.28,0.001072901,83.11,0.000120337,62.52,-0.006988564,60.52,0.008330556,256.24,-0.004893204,189.25,-0.001793344,98.48,0.007777323,91.87,0.00261923,0.000498163,1.600437488,1.633653734,5.32,3.97,3.81,1,
2023-06-27 04:00:00+00:00,177.69,0.002312726,82.99,-0.00144387,61.3,-0.019513756,61.09,0.009418374,250.21,-0.023532626,188.06,-0.006287979,98.19,-0.00294476,91.34,-0.005769021,-0.00581088,1.600437488,1.633653734,5.33,4.02,3.84,0,
2023-06-26 04:00:00+00:00,178.51,0.004614779,81.98,-0.012170141,62.73,0.023327896,61.22,0.002128008,241.05,-0.036609248,185.27,-0.014835691,98.38,0.001935024,91.07,-0.002955989,-0.008190482,1.600437488,1.633653734,5.27,3.96,3.83,0,
2023-06-23 04:00:00+00:00,178.2,-0.001736597,80.13,-0.02256648,62.42,-0.004941814,61.2,-0.000326691,256.55,0.064302012,186.68,0.007610514,98.26,-0.00121976,90.9,-0.001866696,0.015155854,1.600437488,1.633653734,5.25,3.99,3.82,1,
2023-06-22 04:00:00+00:00,177.71,-0.002749719,81.25,0.013977287,62.52,0.001602051,61.85,0.010620915,264.61,0.031416878,187,0.001714163,97.97,-0.002951354,91.18,0.003080308,0.008580909,1.600437488,1.633653734,5.29,4.03,3.88,1,
2023-06-21 04:00:00+00:00,179.49,0.010016319,82.43,0.014523077,65.04,0.040307102,61.43,-0.006790622,259.46,-0.019462605,183.96,-0.016256684,98.48,0.005205675,91.45,0.002961176,-0.003377652,1.600437488,1.633653734,5.25,3.95,3.81,0,
2023-06-20 04:00:00+00:00,179.75,0.001448549,82.93,0.006065753,63.92,-0.017220172,61.26,-0.002767378,274.45,0.057773838,185.01,0.005707763,98.32,-0.001624695,91.67,0.002405686,0.012983988,1.600437488,1.633653734,5.24,3.96,3.83,1,
2023-06-16 04:00:00+00:00,181.63,0.010458971,83.92,0.011937779,64.35,0.006727159,61.67,0.006692785,260.54,-0.050683185,185.02,5.41E-05,98.14,-0.001830757,91.91,0.002618087,-0.007434016,1.600437488,1.633653734,5.24,3.99,3.86,0,
2023-06-15 04:00:00+00:00,181.91,0.001541596,83.98,0.000714967,63.41,-0.014607615,61.23,-0.007134749,255.9,-0.017809166,186.01,0.005350773,98.45,0.003158753,92.16,0.002720052,-0.004494122,1.600437488,1.633653734,5.21,3.91,3.85,0,
2023-06-14 04:00:00+00:00,180.64,-0.006981474,83.54,-0.005239343,61.83,-0.024917205,60.86,-0.006042789,256.79,0.003477921,183.95,-0.011074673,97.77,-0.006907059,91.74,-0.004557292,-0.006322213,1.600437488,1.633653734,5.27,4.06,3.9,0,
2023-06-13 04:00:00+00:00,180.54,-0.000553587,83.23,-0.003710797,62.14,0.005013747,60.45,-0.006736773,258.71,0.007476927,183.31,-0.003479206,97.68,-0.000920528,91.67,-0.000763026,-9.46E-05,1.600437488,1.633653734,5.26,4.01,3.94,0,
2023-06-12 04:00:00+00:00,181.88,0.007422178,82.7,-0.006367896,60.24,-0.030576118,60.21,-0.003970223,249.83,-0.034324147,183.84,0.002891277,98.14,0.004709255,91.54,-0.00141813,-0.007591555,1.600437488,1.633653734,5.18,3.89,3.87,0,
2023-06-09 04:00:00+00:00,182.04,0.000879701,82.68,-0.000241838,62.93,0.044654714,60.47,0.00431822,244.4,-0.02173478,180.96,-0.015665796,97.97,-0.001732219,91.6,0.000655451,-0.004469119,1.600437488,1.633653734,5.17,3.92,3.89,0,
2023-06-08 04:00:00+00:00,182.53,0.002691716,83.16,0.005805515,63.46,0.008422056,60.37,-0.001653713,234.86,-0.03903437,180.57,-0.002155172,98.2,0.002347657,91.59,-0.00010917,-0.008197508,1.062973354,1.633653734,5.12,3.87,3.89,0,
2023-06-07 04:00:00+00:00,180.15,-0.013038953,83.68,0.006253006,64.71,0.019697447,60.22,-0.002484678,224.57,-0.043813336,177.82,-0.015229551,97.68,-0.005295316,91,-0.006441751,-0.015886878,1.063326212,1.633653734,5.16,3.93,3.95,0,
2023-06-06 04:00:00+00:00,182.34,0.012156536,82.17,-0.018044933,63.79,-0.014217277,60.31,0.00149452,221.31,-0.014516632,179.21,0.007816893,98.2,0.005323505,91.47,0.005164835,0.001049055,1.063670731,1.633653734,5.2,3.85,3.87,1,
2023-06-05 04:00:00+00:00,182.14,-0.001096852,81.39,-0.009492516,64.03,0.003762345,60.75,0.007295639,217.61,-0.01671863,179.58,0.002064617,98.08,-0.001221996,91.27,-0.002186509,-0.002295522,1.063785298,1.633653734,5.17,3.82,3.89,0,
2023-06-02 04:00:00+00:00,181.05,-0.005984408,81.96,0.007003317,64.15,0.001874122,61.16,0.006748971,213.8,-0.017508387,180.95,0.007628912,98.09,0.000101958,91.38,0.001205215,-0.002633411,1.063621031,1.633653734,5.22,3.84,3.88,0,
2023-06-01 04:00:00+00:00,183.76,0.014968241,80.01,-0.023792094,62.55,-0.024941543,60,-0.018966645,207.52,-0.029373246,180.09,-0.004752694,98.61,0.005301254,90.92,-0.005033924,-0.008408251,1.063040872,1.633653734,5.11,3.7,3.84,0,
2023-05-31 04:00:00+00:00,182.32,-0.007836308,80,-0.000124984,60.63,-0.030695444,59.66,-0.005666667,203.93,-0.017299537,177.25,-0.015769893,98.57,-0.000405638,90.84,-0.000879894,-0.011907139,1.062160135,1.633653734,5.18,3.74,3.85,0,
2023-05-30 04:00:00+00:00,182.04,-0.001535761,79.6,-0.005,62.3,0.02754412,59.78,0.002011398,201.16,-0.013583092,177.3,0.000282087,98.22,-0.003550776,91.16,0.003522677,-0.001691368,1.061199764,1.633653734,5.22,3.81,3.9,0,
2023-05-26 04:00:00+00:00,180.92,-0.006152494,79.3,-0.003768844,64.8,0.040128411,60.26,0.008029441,193.16,-0.039769338,175.43,-0.010547095,97.57,-0.006617797,90.78,-0.004168495,-0.009369436,1.060068217,1.633653734,5.25,3.92,3.96,0,
2023-05-25 04:00:00+00:00,180.2,-0.00397966,78.4,-0.011349306,64.09,-0.01095679,60.41,0.002489213,184.47,-0.04498861,172.99,-0.013908682,97.49,-0.000819924,90.21,-0.006278916,-0.014320746,1.058474208,1.633653734,5.24,3.9,4.01,0,
2023-05-24 04:00:00+00:00,181.95,0.009711432,78.41,0.000127551,65.66,0.024496801,60.88,0.007780169,182.9,-0.008510869,171.84,-0.006647783,97.85,0.003692686,90.3,0.000997672,0.002353203,1.05687233,1.633653734,5.12,3.75,3.97,1,
2023-05-23 04:00:00+00:00,183.43,0.008134103,80.13,0.021935978,64.87,-0.012031678,61.4,0.008541393,185.77,0.015691635,171.56,-0.001629423,98.1,0.002554931,90.94,0.007087486,0.006351854,1.055294426,1.633653734,5.06,3.76,3.96,1,
2023-05-22 04:00:00+00:00,183.21,-0.001199368,80.89,0.009484588,63.91,-0.014798828,61.51,0.001791531,188.87,0.016687302,174.2,0.015388202,97.99,-0.001121305,91.39,0.004948318,0.005889863,1.053505601,1.633653734,5.07,3.77,3.97,1,
2023-05-19 04:00:00+00:00,183.64,0.002347033,80.4,-0.006057609,63.9,-0.00015647,62.83,0.021459925,180.14,-0.046222269,175.21,0.005797933,98.08,0.000918461,90.99,-0.004376846,-0.004970696,1.051681178,1.633653734,5.02,3.76,3.95,0,
2023-05-18 04:00:00+00:00,181.84,-0.009801786,80.53,0.001616915,64.04,0.002190923,62.8,-0.000477479,176.89,-0.018041523,175.05,-0.00091319,98.3,0.002243067,90.94,-0.000549511,-0.006486103,1.049484741,1.633653734,5.02,3.69,3.91,0,
2023-05-17 04:00:00+00:00,184.23,0.013143423,80.92,0.004842916,64.6,0.008744535,63.15,0.005573248,173.86,-0.017129289,172.69,-0.013481862,98.76,0.004679552,90.9,-0.00043985,-0.001353436,1.047036117,1.633653734,4.92,3.58,3.88,0,
2023-05-16 04:00:00+00:00,184.87,0.003473918,79.84,-0.013346515,62.54,-0.031888545,63.22,0.001108472,166.52,-0.042217876,172.07,-0.003590248,98.91,0.001518834,90.69,-0.002310231,-0.011127568,1.044406628,1.633653734,4.88,3.52,3.87,0,
2023-05-15 04:00:00+00:00,187.21,0.012657543,81.89,0.025676353,62.99,0.007195395,63.94,0.011388801,166.35,-0.001020898,172.07,0,99.14,0.002325346,91.34,0.007167273,0.005667437,1.042207958,1.633653734,4.73,3.46,3.84,1,
2023-05-12 04:00:00+00:00,186.81,-0.002136638,82.03,0.00170961,62.07,-0.014605493,64.11,0.002658743,167.98,0.009798617,172.57,0.002905794,99.39,0.002521687,91.32,-0.000218962,0.002063641,1.039729936,1.633653734,4.75,3.45,3.78,1,
2023-05-11 04:00:00+00:00,187.13,0.00171297,82.04,0.000121907,63.25,0.019010794,63.86,-0.003899548,172.08,0.024407668,173.75,0.006837805,99.95,0.00563437,91.66,0.003723171,0.008281358,1.037486169,1.633653734,4.7,3.36,3.73,1,
2023-05-10 04:00:00+00:00,188.75,0.008657083,82.95,0.01109215,64.39,0.018023715,63.5,-0.005637332,168.54,-0.020571827,173.555,-0.001122302,99.65,-0.003001501,91.79,0.001418285,-0.002847975,1.035158851,1.633653734,4.7,3.37,3.8,0,
2023-05-09 04:00:00+00:00,189.02,0.001430464,82.16,-0.00952381,64.87,0.007454574,63.39,-0.001732283,169.15,0.003619319,171.77,-0.010284924,99.01,-0.006422479,91.25,-0.005882994,-0.001277143,1.032998245,1.633653734,4.81,3.51,3.85,0,
2023-05-08 04:00:00+00:00,187.69,-0.007036292,82.51,0.004259981,64.26,-0.009403422,63.92,0.00836094,171.79,0.015607449,173.5,0.010071607,99.1,0.000908999,91.47,0.002410959,0.004777529,1.030855847,1.633653734,4.79,3.49,3.84,1,
2023-05-05 04:00:00+00:00,187.46,-0.001225425,82.99,0.005817477,63.03,-0.01914099,64.02,0.001564456,170.06,-0.010070435,173.62,0.000691643,99.65,0.00554995,91.65,0.001967858,-0.002865874,1.028098248,1.633653734,4.73,3.41,3.76,0,
2023-05-04 04:00:00+00:00,190.44,0.015896725,81.63,-0.016387517,60.7,-0.036966524,63.72,-0.004686036,161.2,-0.052099259,165.79,-0.045098491,99.97,0.003211239,91.18,-0.005128205,-0.019663119,1.025022945,1.633653734,4.59,3.29,3.73,0,
2023-05-03 04:00:00+00:00,189.11,-0.006983827,80.96,-0.008207767,60.31,-0.006425041,63.65,-0.001098556,160.6082,-0.003671216,167.45,0.010012667,100.09,0.00120036,91.45,0.002961176,-0.001114205,1.022047037,1.633653734,4.7,3.37,3.7,0,
2023-05-02 04:00:00+00:00,187.52,-0.008407805,81.28,0.003952569,63.05,0.045431935,64.01,0.005655931,160.31,-0.001856692,168.54,0.006509406,99.65,-0.004396044,91.56,0.001202843,0.002185222,1.019323318,1.633653734,4.74,3.46,3.72,1,
2023-05-01 04:00:00+00:00,183.97,-0.018931314,82.68,0.017224409,66.55,0.055511499,64.3,0.004530542,161.83,0.009481629,169.59,0.006229975,98.69,-0.009633718,91.59,0.000327654,0.002113321,1.016681244,1.633653734,4.86,3.64,3.84,1,
2023-04-28 04:00:00+00:00,184.8,0.004511605,83.3,0.007498791,67.5,0.014274981,64.15,-0.002332815,164.35,0.015571896,169.68,0.000530692,99.96,0.012868578,92.49,0.0098264,0.00635405,1.014355156,1.633653734,4.8,3.51,3.67,1,
2023-04-27 04:00:00+00:00,184.75,-0.000270563,82.29,-0.01212485,65.81,-0.025037037,63.68,-0.007326578,160.19,-0.025311834,168.41,-0.007484677,99.45,-0.005102041,92.13,-0.003892313,-0.010601357,1.01202635,1.633653734,4.78,3.6,3.76,0,
2023-04-26 04:00:00+00:00,184.74,-5.41E-05,80.47,-0.022116904,65.36,-0.006837867,63.55,-0.002041457,153.75,-0.04020226,163.76,-0.027611187,99.81,0.00361991,91.82,-0.003364811,-0.015161949,1.009467543,1.633653734,4.64,3.46,3.7,0,
2023-04-25 04:00:00+00:00,185.75,0.005467143,81.25,0.009693053,67.62,0.034577723,63.85,0.004720692,160.67,0.04500813,163.77,6.11E-05,100.18,0.003707043,92.18,0.003920714,0.014914676,1.007030585,1.633653734,4.6,3.43,3.65,1,
2023-04-24 04:00:00+00:00,184.81,-0.005060565,82.06,0.009969231,69.25,0.024105294,63.95,0.001566171,162.55,0.011701002,165.33,0.009525554,99.56,-0.00618886,92.35,0.001844218,0.004547568,1.004635017,1.633653734,4.76,3.6,3.73,1,
2023-04-21 04:00:00+00:00,184.25,-0.003030139,82.37,0.003777724,68.21,-0.015018051,64.05,0.001563722,165.06,0.015441403,165.02,-0.001875038,99.17,-0.003917236,92.08,-0.00292366,0.001429001,1.002110256,1.633653734,4.78,3.66,3.78,1,
2023-04-20 04:00:00+00:00,186.09,0.009986431,82.36,-0.000121403,67.6,-0.00894297,63.96,-0.001405152,162.99,-0.012540894,166.65,0.009877591,99.34,0.001714228,91.83,-0.00271503,0.000925195,0.999650725,1.633653734,4.77,3.63,3.75,1,
2023-04-19 04:00:00+00:00,185.36,-0.003922833,83.18,0.009956289,69.3,0.025147929,63.68,-0.004377736,180.59,0.107982085,167.63,0.005880588,98.89,-0.004529897,91.89,0.000653381,0.025179589,0.997978826,1.633653734,4.84,3.71,3.79,1,
2023-04-18 04:00:00+00:00,186.25,0.004801467,82.69,-0.005890839,70.73,0.020634921,63.56,-0.001884422,184.31,0.020599147,166.47,-0.006920002,99.04,0.001516837,92.23,0.003700076,0.005561675,0.996652769,1.633653734,4.81,3.69,3.79,1,
2023-04-17 04:00:00+00:00,185.53,-0.003865772,82.88,0.002297739,70.84,0.00155521,63.46,-0.001573317,187.04,0.014812002,165.23,-0.00744879,98.9,-0.00141357,92.13,-0.001084246,0.000646286,0.995328977,1.633653734,4.8,3.69,3.81,1,
2023-04-14 04:00:00+00:00,186.36,0.00447367,81.19,-0.020390927,72.09,0.017645398,63.05,-0.006460763,185,-0.010906758,165.21,-0.000121043,99.4,0.005055612,92.38,0.002713557,-0.00109796,0.994106046,1.633653734,4.77,3.6,3.74,0,
2023-04-13 04:00:00+00:00,189.72,0.01802962,82.47,0.015765488,71.8,-0.004022749,63.15,0.001586043,185.9,0.004864865,165.56,0.002118516,99.89,0.004929577,92.61,0.002489716,0.00652499,0.993183718,1.633653734,4.66,3.51,3.69,1,
2023-04-12 04:00:00+00:00,187.19,-0.013335442,82.72,0.003031405,72.43,0.008774373,62.69,-0.007284244,180.54,-0.028832706,160.1,-0.03297898,99.93,0.00040044,91.91,-0.007558579,-0.017097341,0.991606352,1.633653734,4.64,3.46,3.64,0,
2023-04-11 04:00:00+00:00,186.28,-0.004861371,83.12,0.00483559,71.07,-0.01877675,62.58,-0.001754666,186.79,0.034618367,160.8,0.004372267,99.81,-0.001200841,91.97,0.000652813,0.005990173,0.989964837,1.633653734,4.67,3.54,3.62,1,
2023-04-10 04:00:00+00:00,185.11,-0.006280868,82.77,-0.00421078,69.76,-0.018432531,62.69,0.00175775,184.51,-0.012206221,162.03,0.007649254,99.75,-0.000601142,91.71,-0.002827009,-0.003722536,0.988322089,1.633653734,4.65,3.52,3.62,0,
2023-04-06 04:00:00+00:00,186.49,0.007455027,82.39,-0.004591035,70.26,0.007167431,62.84,0.002392726,185.06,0.002980868,164.66,0.016231562,100.44,0.006917293,91.89,0.001962709,0.007159709,0.986543973,1.633653734,4.61,3.49,3.61,1,
2023-04-05 04:00:00+00:00,187.83,0.007185372,81.83,-0.006796941,70.24,-0.000284657,62.8,-0.000636537,185.52,0.00248568,163.76,-0.005465808,100.53,0.000896057,91.45,-0.004788334,0.001193395,0.984949208,1.633653734,4.51,3.37,3.54,1,
2023-04-04 04:00:00+00:00,187.98,0.000798594,82.27,0.005377001,70.27,0.000427107,62.21,-0.009394904,192.58,0.038055196,165.63,0.01141915,100.19,-0.003382075,91.97,0.005686167,0.009224188,0.98363246,1.633653734,4.43,3.36,3.56,1,
2023-04-03 04:00:00+00:00,184.54,-0.018299819,82.38,0.001337061,70.27,0,62.4,0.003054171,194.77,0.011371897,166.17,0.003260279,99.82,-0.003692983,92.29,0.003479395,-0.001090785,0.982428277,1.633653734,4.5,3.39,3.6,0,
2023-03-31 04:00:00+00:00,183.22,-0.007152921,83.04,0.008011653,66.44,-0.054504056,62.03,-0.005929487,207.41,0.064897058,164.76,-0.008485286,99.64,-0.001803246,92.82,0.005742767,0.006827239,0.98136198,1.633653734,4.6,3.52,3.64,1,
2023-03-30 04:00:00+00:00,184.18,0.005239603,81.3,-0.020953757,65.32,-0.016857315,61.85,-0.002901822,195.28,-0.058483198,162.36,-0.014566642,99.16,-0.004817342,91.74,-0.011635423,-0.016912848,0.98011698,1.633653734,4.64,3.6,3.67,0,
2023-03-29 04:00:00+00:00,182.53,-0.008958627,80.25,-0.012915129,64.15,-0.017911819,61.86,0.000161681,193.88,-0.007169193,160.77,-0.009793052,99.05,-0.001109318,91.14,-0.006540222,-0.007008603,0.978827514,1.633653734,4.63,3.66,3.74,0,
2023-03-28 04:00:00+00:00,183.44,0.004985482,78.51,-0.021682243,64.55,0.006235386,61.42,-0.007112835,189.19,-0.024190221,157.65,-0.019406606,98.93,-0.001211509,90.08,-0.011630459,-0.009156451,0.977529858,1.633653734,4.59,3.67,3.78,0,
2023-03-27 04:00:00+00:00,181.95,-0.008122547,78.7,0.002420074,64.15,-0.006196747,61.35,-0.001139694,191.81,0.013848512,158.28,0.003996194,99.08,0.001516224,90.1,0.000222025,0.001471588,0.976589291,1.633653734,4.55,3.63,3.77,1,
2023-03-24 04:00:00+00:00,183.65,0.009343226,78.79,0.001143583,60.96,-0.049727202,60.9,-0.007334963,190.41,-0.00729889,160.25,0.012446298,100.16,0.010900283,90.24,0.001553829,-0.000292569,0.975621693,1.633653734,4.51,3.59,3.77,0,
2023-03-23 04:00:00+00:00,185.74,0.011380343,77.59,-0.015230359,60.99,0.000492126,59.92,-0.016091954,192.22,0.009505803,158.93,-0.008237129,99.99,-0.001697284,90.49,0.00277039,0.000376939,0.97470818,1.633653734,4.32,3.41,3.64,1,
